sale_id,date,customer_id,dog_name,service,price_mxn,payment_method,employee_id,notes,is_churned
DD-000359,2023-01-14,C-190,Beto,Guardería,150.0,Efectivo,EMP-07,alérgico a champú,0
DD-000290,2023-01-14,C-158,Negro,Guardería,160.0,Efectivo,EMP-03,,0
DD-000098,2023-01-14,C-054,Mia,Guardería,160.0,Tarjeta,EMP-07,pago pendiente,1
DD-000323,2023-01-14,C-175,Panda,Guardería,220.0,Efectivo,EMP-08,propina incluida,0
DD-000424,2023-01-14,C-226,Chispa,Guardería,160.0,Efectivo,EMP-05,cliente frecuente,0
DD-000595,2023-01-14,C-319,Princesa,Hotel,500.0,Tarjeta,EMP-01,traer vacunas,0
DD-000405,2023-01-14,C-214,Gordo,Adiestramiento,470.0,Efectivo,EMP-06,,0
DD-000179,2023-01-14,C-101,Fifi,Guardería,250.0,Tarjeta,EMP-02,alérgico a champú,0
DD-000157,2023-01-14,C-089,Panda,Guardería,230.0,Efectivo,EMP-02,perro agresivo,0
DD-000286,2023-01-14,C-157,Thor,Hotel,590.0,Tarjeta,EMP-01,,0
DD-000271,2023-01-14,C-150,Duke,Guardería,210.0,Tarjeta,EMP-01,,0
DD-000156,2023-01-14,C-089,Panda,Corte,370.0,Tarjeta,EMP-01,traer vacunas,0
DD-000245,2023-01-14,C-135,Bella,Guardería,180.0,Tarjeta,EMP-05,perro agresivo,0
DD-000479,2023-01-14,C-253,Luna,Baño,350.0,Tarjeta,EMP-04,cliente VIP,0
DD-000231,2023-01-14,C-126,Manchas,Hotel,520.0,Efectivo,EMP-04,perro agresivo,0
DD-000372,2023-01-14,C-197,Mia,Guardería,240.0,Transferencia,EMP-04,,0
DD-000319,2023-01-15,C-173,Charlie,Guardería,150.0,Tarjeta,EMP-01,propina incluida,0
DD-000186,2023-01-15,C-103,Panda,Hotel,440.0,Efectivo,EMP-07,,0
DD-000074,2023-01-15,C-040,Manchas,Adiestramiento,610.0,Efectivo,EMP-03,,1
DD-000451,2023-01-15,C-239,Pancho,Guardería,220.0,Tarjeta,EMP-04,,0
DD-000182,2023-01-15,C-101,Fifi,Hotel,590.0,Transferencia,EMP-02,propina incluida,0
DD-000544,2023-01-15,C-293,Blanca,Guardería,150.0,Efectivo,EMP-02,traer vacunas,0
DD-000545,2023-01-15,C-293,Blanca,Guardería,160.0,Tarjeta,EMP-02,propina incluida,0
DD-000565,2023-01-15,C-303,Toby,Baño,400.0,Tarjeta,EMP-04,,0
DD-000239,2023-01-15,C-132,Blanca,Guardería,220.0,Efectivo,EMP-08,cliente frecuente,0
DD-000569,2023-01-15,C-303,Toby,Guardería,160.0,Tarjeta,EMP-01,cliente frecuente,0
DD-000138,2023-01-15,C-078,Kira,Baño,310.0,Efectivo,EMP-02,primera visita,1
DD-000173,2023-01-15,C-098,Ringo,Guardería,170.0,Tarjeta,EMP-02,perro agresivo,0
DD-000585,2023-01-15,C-315,Zeus,Hotel,480.0,Efectivo,EMP-07,cliente frecuente,0
DD-000091,2023-01-15,C-050,Max,Corte,280.0,Efectivo,EMP-02,pago pendiente,1
DD-000087,2023-01-15,C-045,Thor,Guardería,180.0,Tarjeta,EMP-03,descuento aplicado,1
DD-000583,2023-01-15,C-315,Zeus,Corte,380.0,Efectivo,EMP-04,traer vacunas,0
DD-000508,2023-01-15,C-269,Maya,Guardería,180.0,Transferencia,EMP-02,,0
DD-000478,2023-01-15,C-253,Luna,Guardería,170.0,Efectivo,EMP-07,traer vacunas,0
DD-000582,2023-01-15,C-314,Blanca,Hotel,530.0,Efectivo,EMP-05,perro agresivo,0
DD-000355,2023-01-15,C-188,Chico,Hotel,450.0,Efectivo,EMP-04,,0
DD-000149,2023-01-15,C-084,Pancho,Guardería,220.0,Tarjeta,EMP-01,,0
DD-000453,2023-01-16,C-240,Mia,Guardería,200.0,Efectivo,EMP-03,,0
DD-000531,2023-01-16,C-282,Rosa,Hotel,520.0,Transferencia,EMP-05,,0
DD-000564,2023-01-16,C-302,Fifi,Guardería,240.0,Transferencia,EMP-05,alérgico a champú,0
DD-000390,2023-01-16,C-205,Pepa,Corte,440.0,Efectivo,EMP-08,,0
DD-000033,2023-01-16,C-014,Nena,Corte,370.0,Efectivo,EMP-07,alérgico a champú,1
DD-000469,2023-01-16,C-247,Rosa,Adiestramiento,500.0,Transferencia,EMP-08,,0
DD-000492,2023-01-16,C-260,Bonita,Baño,240.0,Transferencia,EMP-05,cliente frecuente,0
DD-000272,2023-01-16,C-150,Duke,Hotel,500.0,Tarjeta,EMP-06,,0
DD-000211,2023-01-16,C-116,Bonita,Corte,350.0,Tarjeta,EMP-04,pago pendiente,0
DD-000576,2023-01-16,C-310,Paloma,Guardería,240.0,Transferencia,EMP-01,traer vacunas,0
DD-000587,2023-01-16,C-315,Zeus,Corte,460.0,Tarjeta,EMP-03,,0
DD-000295,2023-01-16,C-160,Boby,Guardería,190.0,Tarjeta,EMP-02,traer vacunas,0
DD-000160,2023-01-16,C-092,Rocky,Guardería,220.0,Tarjeta,EMP-01,pago pendiente,0
DD-000261,2023-01-16,C-144,Rex,Guardería,200.0,Tarjeta,EMP-04,,0
DD-000147,2023-01-16,C-084,Pancho,Guardería,200.0,Efectivo,EMP-06,alérgico a champú,0
DD-000586,2023-01-16,C-315,Zeus,Guardería,250.0,Transferencia,EMP-06,traer vacunas,0
DD-000152,2023-01-17,C-085,Beto,Corte,300.0,Efectivo,EMP-04,,0
DD-000560,2023-01-17,C-301,Gus,Hotel,490.0,Efectivo,EMP-07,descuento aplicado,0
DD-000189,2023-01-17,C-104,Rosa,Guardería,180.0,Tarjeta,EMP-08,,0
DD-000452,2023-01-17,C-240,Mia,Baño,380.0,Tarjeta,EMP-01,alérgico a champú,0
DD-000170,2023-01-17,C-097,Bella,Guardería,180.0,Efectivo,EMP-06,perro agresivo,0
DD-000548,2023-01-17,C-296,Duke,Guardería,180.0,Efectivo,EMP-06,pago pendiente,0
DD-000592,2023-01-17,C-316,Nina,Baño,400.0,Efectivo,EMP-02,alérgico a champú,0
DD-000532,2023-01-17,C-282,Rosa,Baño,210.0,Transferencia,EMP-04,alérgico a champú,0
DD-000321,2023-01-17,C-174,Chispa,Hotel,440.0,Tarjeta,EMP-01,cliente VIP,0
DD-000344,2023-01-18,C-183,Sammy,Guardería,190.0,Tarjeta,EMP-02,,0
DD-000463,2023-01-18,C-244,Coco,Baño,290.0,Efectivo,EMP-05,,0
DD-000077,2023-01-18,C-041,Tigrillo,Baño,350.0,Transferencia,EMP-05,perro agresivo,1
DD-000224,2023-01-18,C-122,Pepa,Guardería,220.0,Efectivo,EMP-06,,0
DD-000336,2023-01-18,C-178,Coco,Guardería,200.0,Tarjeta,EMP-03,alérgico a champú,0
DD-000130,2023-01-18,C-074,Fifi,Baño,250.0,Efectivo,EMP-05,propina incluida,1
DD-000387,2023-01-18,C-203,Princesa,Guardería,160.0,Tarjeta,EMP-04,traer vacunas,0
DD-000064,2023-01-18,C-034,Gus,Baño,420.0,Tarjeta,EMP-06,descuento aplicado,1
DD-000116,2023-01-18,C-066,Rocky,Guardería,190.0,Efectivo,EMP-07,,1
DD-000107,2023-01-18,C-061,Toby,Guardería,230.0,Tarjeta,EMP-08,traer vacunas,1
DD-000019,2023-01-19,C-009,Rosa,Adiestramiento,750.0,Efectivo,EMP-02,pago pendiente,1
DD-000596,2023-01-19,C-319,Princesa,Guardería,230.0,Tarjeta,EMP-06,cliente frecuente,0
DD-000180,2023-01-19,C-101,Fifi,Baño,410.0,Transferencia,EMP-07,cliente VIP,0
DD-000183,2023-01-19,C-102,Chispa,Hotel,450.0,Efectivo,EMP-05,cliente VIP,0
DD-000536,2023-01-19,C-284,Duke,Guardería,200.0,Efectivo,EMP-03,requiere cita previa,0
DD-000202,2023-01-19,C-111,Thor,Baño,230.0,Tarjeta,EMP-01,alérgico a champú,0
DD-000276,2023-01-19,C-152,Rex,Guardería,180.0,Tarjeta,EMP-05,cliente frecuente,0
DD-000046,2023-01-19,C-024,Sultan,Corte,440.0,Tarjeta,EMP-05,,1
DD-000384,2023-01-19,C-203,Princesa,Baño,420.0,Efectivo,EMP-06,,0
DD-000273,2023-01-19,C-150,Duke,Hotel,560.0,Efectivo,EMP-01,alérgico a champú,0
DD-000236,2023-01-19,C-130,Gordo,Corte,480.0,Tarjeta,EMP-03,,0
DD-000054,2023-01-19,C-028,Princesa,Guardería,160.0,Efectivo,EMP-02,cliente VIP,1
DD-000184,2023-01-19,C-102,Chispa,Hotel,600.0,Efectivo,EMP-02,cliente VIP,0
DD-000468,2023-01-19,C-246,Luna,Baño,360.0,Tarjeta,EMP-06,,0
DD-000216,2023-01-19,C-119,Canela,Baño,430.0,Efectivo,EMP-08,,0
DD-000471,2023-01-19,C-247,Rosa,Guardería,240.0,Efectivo,EMP-07,alérgico a champú,0
DD-000364,2023-01-19,C-193,Zeus,Corte,270.0,Efectivo,EMP-05,primera visita,0
DD-000310,2023-01-19,C-165,Frida,Adiestramiento,780.0,Tarjeta,EMP-07,requiere cita previa,0
DD-000346,2023-01-19,C-184,Mia,Guardería,200.0,Tarjeta,EMP-03,cliente VIP,0
DD-000151,2023-01-19,C-085,Beto,Corte,360.0,Tarjeta,EMP-01,cliente VIP,0
DD-000350,2023-01-19,C-187,Simba,Guardería,180.0,Transferencia,EMP-05,,0
DD-000131,2023-01-19,C-075,Chato,Hotel,510.0,Tarjeta,EMP-03,pago pendiente,1
DD-000117,2023-01-20,C-067,Bonita,Baño,440.0,Tarjeta,EMP-05,,1
DD-000513,2023-01-20,C-271,Pancho,Guardería,220.0,Efectivo,EMP-01,cliente frecuente,0
DD-000121,2023-01-20,C-070,Buddy,Corte,260.0,Tarjeta,EMP-01,,1
DD-000433,2023-01-20,C-229,Bella,Guardería,150.0,Efectivo,EMP-01,requiere cita previa,0
DD-000541,2023-01-20,C-290,Lola,Guardería,250.0,Tarjeta,EMP-06,perro agresivo,0
DD-000566,2023-01-20,C-303,Toby,Corte,430.0,Efectivo,EMP-02,alérgico a champú,0
DD-000302,2023-01-20,C-162,Kira,Guardería,240.0,Transferencia,EMP-05,,0
DD-000520,2023-01-20,C-274,Nena,Baño,340.0,Efectivo,EMP-04,cliente VIP,0
DD-000176,2023-01-20,C-099,Gordo,Hotel,390.0,Transferencia,EMP-02,,0
DD-000313,2023-01-20,C-168,Charlie,Hotel,360.0,Tarjeta,EMP-08,,0
DD-000572,2023-01-20,C-307,Daisy,Guardería,190.0,Tarjeta,EMP-05,,0
DD-000137,2023-01-20,C-077,Kira,Adiestramiento,740.0,Efectivo,EMP-08,cliente VIP,1
DD-000342,2023-01-20,C-182,Negro,Adiestramiento,430.0,Efectivo,EMP-02,cliente frecuente,0
DD-000502,2023-01-21,C-266,Rex,Baño,410.0,Tarjeta,EMP-07,,0
DD-000447,2023-01-21,C-238,Max,Guardería,240.0,Transferencia,EMP-01,,0
DD-000326,2023-01-21,C-175,Panda,Guardería,180.0,Tarjeta,EMP-08,primera visita,0
DD-000490,2023-01-21,C-259,Paloma,Guardería,170.0,Tarjeta,EMP-03,primera visita,0
DD-000488,2023-01-21,C-258,Lola,Adiestramiento,610.0,Efectivo,EMP-05,primera visita,0
DD-000078,2023-01-21,C-041,Tigrillo,Guardería,220.0,Efectivo,EMP-04,traer vacunas,1
DD-000115,2023-01-21,C-066,Rocky,Guardería,180.0,Efectivo,EMP-07,traer vacunas,1
DD-000485,2023-01-21,C-257,Canela,Baño,310.0,Efectivo,EMP-03,descuento aplicado,0
DD-000254,2023-01-21,C-142,Estrella,Guardería,250.0,Efectivo,EMP-04,pago pendiente,0
DD-000407,2023-01-21,C-215,Daisy,Guardería,240.0,Efectivo,EMP-03,cliente frecuente,0
DD-000320,2023-01-21,C-173,Charlie,Corte,390.0,Tarjeta,EMP-03,,0
DD-000367,2023-01-21,C-194,Nina,Adiestramiento,620.0,Efectivo,EMP-07,requiere cita previa,0
DD-000542,2023-01-21,C-291,Blanca,Guardería,160.0,Tarjeta,EMP-03,cliente frecuente,0
DD-000339,2023-01-21,C-180,Buddy,Adiestramiento,560.0,Transferencia,EMP-04,,0
DD-000299,2023-01-21,C-161,Chispa,Adiestramiento,700.0,Efectivo,EMP-01,descuento aplicado,0
DD-000382,2023-01-21,C-201,Rosa,Guardería,250.0,Tarjeta,EMP-01,descuento aplicado,0
DD-000562,2023-01-21,C-302,Fifi,Corte,270.0,Tarjeta,EMP-05,propina incluida,0
DD-000376,2023-01-21,C-198,Chato,Guardería,170.0,Tarjeta,EMP-05,pago pendiente,0
DD-000574,2023-01-21,C-308,Nina,Corte,440.0,Tarjeta,EMP-02,pago pendiente,0
DD-000379,2023-01-21,C-200,Paloma,Baño,270.0,Efectivo,EMP-05,,0
DD-000275,2023-01-22,C-151,Rocky,Adiestramiento,440.0,Tarjeta,EMP-01,perro agresivo,0
DD-000374,2023-01-22,C-197,Mia,Guardería,200.0,Tarjeta,EMP-05,primera visita,0
DD-000283,2023-01-22,C-155,Nala,Baño,340.0,Efectivo,EMP-05,requiere cita previa,0
DD-000552,2023-01-22,C-297,Sasha,Hotel,380.0,Tarjeta,EMP-05,descuento aplicado,0
DD-000391,2023-01-22,C-207,Ringo,Baño,290.0,Tarjeta,EMP-06,perro agresivo,0
DD-000473,2023-01-22,C-250,Pepa,Guardería,220.0,Efectivo,EMP-05,primera visita,0
DD-000168,2023-01-22,C-095,Nala,Hotel,410.0,Tarjeta,EMP-05,,0
DD-000196,2023-01-22,C-108,Sasha,Corte,330.0,Transferencia,EMP-08,,0
DD-000446,2023-01-22,C-236,Frida,Guardería,150.0,Efectivo,EMP-08,,0
DD-000232,2023-01-22,C-128,Chico,Baño,370.0,Tarjeta,EMP-04,pago pendiente,0
DD-000445,2023-01-22,C-235,Blanca,Baño,420.0,Efectivo,EMP-05,alérgico a champú,0
DD-000070,2023-01-22,C-038,Buddy,Guardería,180.0,Efectivo,EMP-01,,1
DD-000568,2023-01-22,C-303,Toby,Baño,200.0,Efectivo,EMP-05,alérgico a champú,0
DD-000042,2023-01-22,C-021,Rocky,Guardería,230.0,Transferencia,EMP-05,propina incluida,1
DD-000109,2023-01-22,C-062,Zeus,Guardería,160.0,Efectivo,EMP-04,requiere cita previa,1
DD-000242,2023-01-22,C-134,Luna,Guardería,180.0,Efectivo,EMP-05,,0
DD-000395,2023-01-22,C-210,Max,Guardería,240.0,Transferencia,EMP-04,,0
DD-000521,2023-01-22,C-276,Charlie,Corte,380.0,Tarjeta,EMP-06,,0
DD-000311,2023-01-22,C-165,Frida,Guardería,190.0,Efectivo,EMP-06,,0
DD-000418,2023-01-22,C-225,Simba,Baño,390.0,Tarjeta,EMP-04,alérgico a champú,0
DD-000589,2023-01-22,C-316,Nina,Guardería,250.0,Tarjeta,EMP-03,cliente frecuente,0
DD-000331,2023-01-23,C-177,Princesa,Corte,430.0,Tarjeta,EMP-03,traer vacunas,0
DD-000181,2023-01-23,C-101,Fifi,Corte,310.0,Efectivo,EMP-05,,0
DD-000528,2023-01-23,C-280,Nena,Adiestramiento,430.0,Transferencia,EMP-07,alérgico a champú,0
DD-000021,2023-01-23,C-010,Maya,Baño,350.0,Transferencia,EMP-02,pago pendiente,1
DD-000050,2023-01-23,C-027,Zeus,Corte,380.0,Tarjeta,EMP-07,cliente VIP,1
DD-000012,2023-01-23,C-005,Canela,Guardería,150.0,Efectivo,EMP-01,,1
DD-000126,2023-01-23,C-072,Chico,Baño,350.0,Efectivo,EMP-02,pago pendiente,1
DD-000304,2023-01-23,C-162,Kira,Baño,440.0,Efectivo,EMP-05,traer vacunas,0
DD-000148,2023-01-23,C-084,Pancho,Guardería,210.0,Transferencia,EMP-01,,0
DD-000139,2023-01-23,C-078,Kira,Corte,270.0,Efectivo,EMP-02,,1
DD-000146,2023-01-23,C-083,Duke,Guardería,240.0,Efectivo,EMP-05,pago pendiente,0
DD-000356,2023-01-23,C-189,Zeus,Baño,390.0,Transferencia,EMP-07,requiere cita previa,0
DD-000358,2023-01-23,C-189,Zeus,Guardería,240.0,Efectivo,EMP-02,,0
DD-000016,2023-01-23,C-006,Thor,Corte,440.0,Efectivo,EMP-08,,1
DD-000020,2023-01-23,C-010,Maya,Guardería,160.0,Transferencia,EMP-05,,1
DD-000555,2023-01-23,C-298,Ringo,Guardería,220.0,Tarjeta,EMP-02,,0
DD-000400,2023-01-23,C-212,Negro,Guardería,170.0,Efectivo,EMP-02,,0
DD-000241,2023-01-23,C-133,Gus,Baño,420.0,Efectivo,EMP-04,traer vacunas,0
DD-000035,2023-01-23,C-015,Panda,Guardería,210.0,Efectivo,EMP-01,,1
DD-000270,2023-01-23,C-150,Duke,Baño,310.0,Transferencia,EMP-07,pago pendiente,0
DD-000434,2023-01-23,C-229,Bella,Baño,340.0,Tarjeta,EMP-04,,0
DD-000247,2023-01-23,C-137,Sasha,Guardería,230.0,Efectivo,EMP-05,,0
DD-000111,2023-01-24,C-064,Bella,Guardería,160.0,Tarjeta,EMP-04,,1
DD-000480,2023-01-24,C-255,Frida,Corte,500.0,Tarjeta,EMP-04,,0
DD-000325,2023-01-24,C-175,Panda,Guardería,160.0,Tarjeta,EMP-02,cliente VIP,0
DD-000421,2023-01-24,C-226,Chispa,Guardería,210.0,Efectivo,EMP-01,traer vacunas,0
DD-000100,2023-01-24,C-055,Bear,Guardería,210.0,Tarjeta,EMP-02,cliente VIP,1
DD-000144,2023-01-24,C-083,Duke,Guardería,190.0,Efectivo,EMP-02,,0
DD-000301,2023-01-24,C-161,Chispa,Corte,400.0,Tarjeta,EMP-02,,0
DD-000402,2023-01-24,C-212,Negro,Hotel,490.0,Transferencia,EMP-02,,0
DD-000052,2023-01-24,C-027,Zeus,Guardería,170.0,Efectivo,EMP-08,,1
DD-000106,2023-01-24,C-058,Gordo,Guardería,180.0,Efectivo,EMP-04,,1
DD-000223,2023-01-24,C-122,Pepa,Corte,260.0,Tarjeta,EMP-05,requiere cita previa,0
DD-000038,2023-01-24,C-019,Canela,Baño,430.0,Efectivo,EMP-08,,1
DD-000518,2023-01-24,C-274,Nena,Baño,340.0,Tarjeta,EMP-01,descuento aplicado,0
DD-000251,2023-01-24,C-140,Chispa,Corte,270.0,Tarjeta,EMP-07,,0
DD-000005,2023-01-24,C-004,Paloma,Guardería,240.0,Efectivo,EMP-05,propina incluida,1
DD-000499,2023-01-24,C-263,Nena,Guardería,240.0,Tarjeta,EMP-08,requiere cita previa,0
DD-000292,2023-01-24,C-159,Sultan,Baño,250.0,Efectivo,EMP-08,alérgico a champú,0
DD-000327,2023-01-24,C-176,Estrella,Guardería,190.0,Tarjeta,EMP-07,,0
DD-000048,2023-01-24,C-025,Lola,Baño,420.0,Tarjeta,EMP-04,,1
DD-000465,2023-01-24,C-245,Frida,Corte,450.0,Tarjeta,EMP-02,propina incluida,0
DD-000389,2023-01-24,C-205,Pepa,Guardería,230.0,Efectivo,EMP-07,,0
DD-000080,2023-01-24,C-042,Nena,Baño,260.0,Efectivo,EMP-07,descuento aplicado,1
DD-000291,2023-01-24,C-158,Negro,Guardería,180.0,Efectivo,EMP-06,primera visita,0
DD-000025,2023-01-24,C-012,Chispa,Guardería,180.0,Efectivo,EMP-03,,1
DD-000340,2023-01-25,C-181,Nala,Guardería,230.0,Efectivo,EMP-08,,0
DD-000114,2023-01-25,C-065,Buddy,Baño,440.0,Tarjeta,EMP-03,propina incluida,1
DD-000009,2023-01-25,C-004,Paloma,Guardería,210.0,Tarjeta,EMP-06,,1
DD-000335,2023-01-25,C-178,Coco,Guardería,220.0,Tarjeta,EMP-05,,0
DD-000348,2023-01-25,C-185,Toby,Baño,250.0,Efectivo,EMP-08,,0
DD-000123,2023-01-25,C-070,Buddy,Guardería,240.0,Efectivo,EMP-08,cliente frecuente,1
DD-000503,2023-01-25,C-266,Rex,Guardería,210.0,Tarjeta,EMP-06,,0
DD-000014,2023-01-25,C-006,Thor,Corte,310.0,Efectivo,EMP-01,primera visita,1
DD-000071,2023-01-25,C-039,Tigrillo,Adiestramiento,610.0,Tarjeta,EMP-04,alérgico a champú,1
DD-000380,2023-01-25,C-200,Paloma,Hotel,580.0,Tarjeta,EMP-02,pago pendiente,0
DD-000119,2023-01-25,C-069,Paloma,Hotel,490.0,Efectivo,EMP-05,,1
DD-000506,2023-01-25,C-267,Daisy,Guardería,200.0,Tarjeta,EMP-02,,0
DD-000155,2023-01-25,C-088,Simba,Guardería,200.0,Efectivo,EMP-02,primera visita,0
DD-000426,2023-01-25,C-227,Maya,Guardería,180.0,Tarjeta,EMP-03,,0
DD-000174,2023-01-25,C-099,Gordo,Guardería,180.0,Transferencia,EMP-02,propina incluida,0
DD-000249,2023-01-26,C-138,Bear,Guardería,150.0,Efectivo,EMP-08,primera visita,0
DD-000066,2023-01-26,C-035,Pancho,Guardería,190.0,Efectivo,EMP-02,propina incluida,1
DD-000067,2023-01-26,C-035,Pancho,Guardería,250.0,Tarjeta,EMP-08,descuento aplicado,1
DD-000309,2023-01-26,C-164,Gus,Baño,250.0,Tarjeta,EMP-01,,0
DD-000459,2023-01-26,C-243,Maya,Guardería,210.0,Efectivo,EMP-02,,0
DD-000423,2023-01-26,C-226,Chispa,Corte,370.0,Tarjeta,EMP-02,perro agresivo,0
DD-000361,2023-01-26,C-191,Sammy,Baño,400.0,Efectivo,EMP-07,pago pendiente,0
DD-000085,2023-01-26,C-044,Tigrillo,Hotel,410.0,Transferencia,EMP-03,,1
DD-000166,2023-01-26,C-093,Thor,Guardería,170.0,Efectivo,EMP-07,,0
DD-000141,2023-01-26,C-078,Kira,Baño,250.0,Transferencia,EMP-07,propina incluida,1
DD-000099,2023-01-26,C-054,Mia,Guardería,190.0,Tarjeta,EMP-04,primera visita,1
DD-000268,2023-01-26,C-148,Lola,Guardería,160.0,Efectivo,EMP-06,primera visita,0
DD-000315,2023-01-26,C-169,Gordo,Guardería,200.0,Efectivo,EMP-05,primera visita,0
DD-000307,2023-01-26,C-164,Gus,Corte,480.0,Efectivo,EMP-08,propina incluida,0
DD-000120,2023-01-26,C-069,Paloma,Corte,280.0,Efectivo,EMP-06,,1
DD-000341,2023-01-27,C-182,Negro,Baño,330.0,Efectivo,EMP-08,alérgico a champú,0
DD-000040,2023-01-27,C-020,Fifi,Guardería,150.0,Efectivo,EMP-06,,1
DD-000110,2023-01-27,C-063,Estrella,Guardería,200.0,Efectivo,EMP-03,,1
DD-000343,2023-01-27,C-182,Negro,Guardería,180.0,Transferencia,EMP-05,pago pendiente,0
DD-000534,2023-01-27,C-283,Princesa,Baño,420.0,Transferencia,EMP-01,descuento aplicado,0
DD-000305,2023-01-27,C-163,Rocky,Guardería,230.0,Efectivo,EMP-02,propina incluida,0
DD-000265,2023-01-27,C-147,Rex,Baño,260.0,Efectivo,EMP-05,,0
DD-000220,2023-01-27,C-120,Duke,Corte,370.0,Efectivo,EMP-02,cliente frecuente,0
DD-000177,2023-01-27,C-100,Rosa,Guardería,240.0,Tarjeta,EMP-05,cliente VIP,0
DD-000086,2023-01-27,C-044,Tigrillo,Baño,450.0,Tarjeta,EMP-07,requiere cita previa,1
DD-000289,2023-01-27,C-157,Thor,Guardería,190.0,Transferencia,EMP-02,requiere cita previa,0
DD-000546,2023-01-27,C-293,Blanca,Guardería,180.0,Efectivo,EMP-05,cliente VIP,0
DD-000278,2023-01-28,C-152,Rex,Baño,310.0,Tarjeta,EMP-05,pago pendiente,0
DD-000256,2023-01-28,C-142,Estrella,Baño,390.0,Tarjeta,EMP-03,pago pendiente,0
DD-000103,2023-01-28,C-056,Bonita,Guardería,200.0,Efectivo,EMP-06,,1
DD-000449,2023-01-28,C-239,Pancho,Baño,230.0,Transferencia,EMP-06,,0
DD-000192,2023-01-28,C-105,Tito,Guardería,230.0,Efectivo,EMP-02,perro agresivo,0
DD-000076,2023-01-28,C-041,Tigrillo,Adiestramiento,690.0,Tarjeta,EMP-03,traer vacunas,1
DD-000267,2023-01-28,C-147,Rex,Hotel,540.0,Efectivo,EMP-07,primera visita,0
DD-000590,2023-01-28,C-316,Nina,Guardería,240.0,Efectivo,EMP-08,,0
DD-000522,2023-01-28,C-276,Charlie,Hotel,480.0,Tarjeta,EMP-05,descuento aplicado,0
DD-000591,2023-01-28,C-316,Nina,Guardería,210.0,Efectivo,EMP-02,cliente frecuente,0
DD-000360,2023-01-28,C-191,Sammy,Adiestramiento,780.0,Tarjeta,EMP-01,pago pendiente,0
DD-000483,2023-01-28,C-255,Frida,Baño,370.0,Efectivo,EMP-03,propina incluida,0
DD-000494,2023-01-28,C-261,Sultan,Baño,290.0,Efectivo,EMP-01,,0
DD-000500,2023-01-28,C-265,Duke,Hotel,530.0,Tarjeta,EMP-08,,0
DD-000127,2023-01-28,C-072,Chico,Hotel,550.0,Efectivo,EMP-06,,1
DD-000409,2023-01-28,C-219,Nina,Corte,260.0,Efectivo,EMP-04,pago pendiente,0
DD-000581,2023-01-28,C-314,Blanca,Baño,240.0,Efectivo,EMP-06,propina incluida,0
DD-000018,2023-01-28,C-008,Boby,Hotel,480.0,Transferencia,EMP-03,cliente VIP,1
DD-000159,2023-01-28,C-091,Kira,Corte,310.0,Transferencia,EMP-03,,0
DD-000516,2023-01-28,C-274,Nena,Guardería,210.0,Efectivo,EMP-03,primera visita,0
DD-000297,2023-01-28,C-160,Boby,Corte,280.0,Tarjeta,EMP-01,,0
DD-000474,2023-01-28,C-251,Blanca,Baño,360.0,Tarjeta,EMP-04,,0
DD-000023,2023-01-28,C-011,Daisy,Corte,490.0,Tarjeta,EMP-08,,1
DD-000443,2023-01-28,C-233,Manchas,Baño,390.0,Efectivo,EMP-05,perro agresivo,0
DD-000571,2023-01-29,C-306,Pepa,Baño,360.0,Transferencia,EMP-03,perro agresivo,0
DD-000575,2023-01-29,C-308,Nina,Corte,410.0,Efectivo,EMP-01,propina incluida,0
DD-000001,2023-01-29,C-002,Mia,Guardería,180.0,Transferencia,EMP-02,requiere cita previa,1
DD-000203,2023-01-29,C-111,Thor,Guardería,210.0,Transferencia,EMP-04,alérgico a champú,0
DD-000334,2023-01-29,C-178,Coco,Guardería,190.0,Tarjeta,EMP-05,,0
DD-000298,2023-01-29,C-161,Chispa,Adiestramiento,680.0,Tarjeta,EMP-02,requiere cita previa,0
DD-000296,2023-01-29,C-160,Boby,Guardería,160.0,Tarjeta,EMP-02,perro agresivo,0
DD-000381,2023-01-29,C-201,Rosa,Guardería,180.0,Transferencia,EMP-02,,0
DD-000294,2023-01-29,C-160,Boby,Corte,480.0,Efectivo,EMP-08,propina incluida,0
DD-000403,2023-01-29,C-213,Pancho,Guardería,180.0,Efectivo,EMP-04,propina incluida,0
DD-000210,2023-01-29,C-116,Bonita,Guardería,150.0,Tarjeta,EMP-03,perro agresivo,0
DD-000172,2023-01-29,C-098,Ringo,Guardería,250.0,Tarjeta,EMP-06,pago pendiente,0
DD-000456,2023-01-29,C-241,Canela,Baño,240.0,Transferencia,EMP-05,cliente VIP,0
DD-000470,2023-01-29,C-247,Rosa,Guardería,210.0,Tarjeta,EMP-07,cliente VIP,0
DD-000140,2023-01-29,C-078,Kira,Guardería,180.0,Efectivo,EMP-02,,1
DD-000051,2023-01-29,C-027,Zeus,Hotel,570.0,Efectivo,EMP-07,pago pendiente,1
DD-000028,2023-01-29,C-013,Coco,Guardería,190.0,Transferencia,EMP-06,perro agresivo,1
DD-000010,2023-01-29,C-005,Canela,Baño,400.0,Tarjeta,EMP-04,,1
DD-000006,2023-01-29,C-004,Paloma,Baño,300.0,Efectivo,EMP-02,descuento aplicado,1
DD-000158,2023-01-29,C-090,Coco,Guardería,220.0,Efectivo,EMP-03,perro agresivo,0
DD-000308,2023-01-29,C-164,Gus,Hotel,510.0,Tarjeta,EMP-05,cliente VIP,0
